,loss_1_name,loss_2_name,loss_3_name,loss_4_name,loss_5_name,win_1_name,win_2_name,win_3_name,win_4_name,win_5_name
207,Shadow Demon,Rubick,Beastmaster,Void Spirit,Naga Siren,Ember Spirit,Keeper of the Light,Tiny,Dazzle,Ursa
208,Clockwerk,Lich,Mars,Kunkka,Ursa,Earthshaker,Shadow Demon,Lycan,Templar Assassin,Phoenix
209,Earthshaker,Chen,Kunkka,Lycan,Pangolier,Queen of Pain,Nyx Assassin,Vengeful Spirit,Medusa,Batrider
210,Pangolier,Lich,Rubick,Phantom Lancer,Tidehunter,Chen,Beastmaster,Vengeful Spirit,Medusa,Kunkka
211,Ember Spirit,Nature's Prophet,Vengeful Spirit,Tidehunter,Templar Assassin,Nyx Assassin,Oracle,Beastmaster,Ursa,Monkey King
212,Shadow Demon,Beastmaster,Clockwerk,Kunkka,Gyrocopter,Dragon Knight,Ancient Apparition,Earthshaker,Lycan,Dazzle
213,Ember Spirit,Shadow Demon,Clockwerk,Dark Seer,Kunkka,Dragon Knight,Ancient Apparition,Earthshaker,Queen of Pain,Ursa
214,Disruptor,Oracle,Razor,Templar Assassin,Beastmaster,Dragon Knight,Ancient Apparition,Shadow Shaman,Queen of Pain,Naga Siren
215,Pangolier,Enigma,Disruptor,Spectre,Kunkka,Bane,Ember Spirit,Centaur Warrunner,Luna,Monkey King
216,Ember Spirit,Oracle,Clockwerk,Venomancer,Tidehunter,Pugna,Earthshaker,Beastmaster,Lycan,Queen of Pain
217,Shadow Demon,Earthshaker,Ursa,Morphling,Visage,Keeper of the Light,Ember Spirit,Bristleback,Tiny,Phantom Lancer
218,Grimstroke,Tiny,Tidehunter,Storm Spirit,Troll Warlord,Oracle,Ember Spirit,Clockwerk,Monkey King,Winter Wyvern
219,Earthshaker,Grimstroke,Weaver,Doom,Broodmother,Chen,Rubick,Riki,Centaur Warrunner,Gyrocopter
220,Grimstroke,Void Spirit,Rubick,Razor,Brewmaster,Oracle,Ember Spirit,Nyx Assassin,Troll Warlord,Batrider
221,Death Prophet,Earthshaker,Vengeful Spirit,Chen,Arc Warden,Treant Protector,Ancient Apparition,Beastmaster,Terrorblade,Invoker
222,Lich,Beastmaster,Pangolier,Riki,Queen of Pain,Shadow Demon,Mirana,Chen,Troll Warlord,Viper
223,Ember Spirit,Grimstroke,Pangolier,Dazzle,Terrorblade,Enigma,Nyx Assassin,Enchantress,Drow Ranger,Zeus
224,Riki,Ember Spirit,Faceless Void,Silencer,Underlord,Keeper of the Light,Bristleback,Winter Wyvern,Wraith King,Storm Spirit
225,Keeper of the Light,Void Spirit,Legion Commander,Dark Willow,Dragon Knight,Ember Spirit,Riki,Winter Wyvern,Morphling,Pangolier
226,Shadow Demon,Death Prophet,Puck,Legion Commander,Bloodseeker,Grimstroke,Ember Spirit,Pangolier,Riki,Visage
227,Phoenix,Pangolier,Nyx Assassin,Terrorblade,Invoker,Treant Protector,Ember Spirit,Beastmaster,Troll Warlord,Zeus
228,Grimstroke,Skywrath Mage,Dragon Knight,Morphling,Beastmaster,Keeper of the Light,Ember Spirit,Bristleback,Shadow Demon,Monkey King
229,Phoenix,Lycan,Brewmaster,Sniper,Dragon Knight,Snapfire,Nyx Assassin,Bristleback,Gyrocopter,Kunkka
230,Mars,Pugna,Disruptor,Beastmaster,Templar Assassin,Dragon Knight,Silencer,Nyx Assassin,Vengeful Spirit,Venomancer
231,Rubick,Centaur Warrunner,Lich,Morphling,Storm Spirit,Pangolier,Shadow Shaman,Io,Gyrocopter,Kunkka
232,Dragon Knight,Death Prophet,Shadow Demon,Clockwerk,Zeus,Mars,Ancient Apparition,Earthshaker,Terrorblade,Queen of Pain
233,Mars,Lina,Oracle,Outworld Devourer,Ursa,Pangolier,Phoenix,Faceless Void,Rubick,Huskar
234,Shadow Demon,Void Spirit,Legion Commander,Morphling,Batrider,Centaur Warrunner,Rubick,Undying,Templar Assassin,Ursa
235,Rubick,Jakiro,Void Spirit,Spectre,Nature's Prophet,Enchantress,Clockwerk,Puck,Necrophos,Anti-Mage
236,Mars,Lich,Zeus,Faceless Void,Storm Spirit,Phoenix,Riki,Treant Protector,Clockwerk,Dragon Knight
237,Ember Spirit,Shadow Demon,Earthshaker,Dazzle,Templar Assassin,Vengeful Spirit,Mars,Phoenix,Riki,Medusa
238,Dragon Knight,Ancient Apparition,Nyx Assassin,Storm Spirit,Weaver,Pangolier,Shadow Demon,Kunkka,Beastmaster,Ursa
239,Earthshaker,Queen of Pain,Jakiro,Naga Siren,Razor,Ember Spirit,Lich,Puck,Lifestealer,Centaur Warrunner
240,Lich,Beastmaster,Phoenix,Phantom Assassin,Templar Assassin,Pangolier,Chen,Anti-Mage,Mirana,Void Spirit
241,Pangolier,Shadow Demon,Puck,Troll Warlord,Omniknight,Lich,Ember Spirit,Earthshaker,Clinkz,Razor
242,Dragon Knight,Keeper of the Light,Disruptor,Terrorblade,Bristleback,Grimstroke,Death Prophet,Earthshaker,Visage,Troll Warlord
243,Ember Spirit,Ancient Apparition,Pangolier,Kunkka,Dazzle,Treant Protector,Earthshaker,Void Spirit,Riki,Batrider
244,Mars,Lich,Dark Willow,Lycan,Templar Assassin,Rubick,Centaur Warrunner,Bane,Morphling,Kunkka
245,Mars,Grimstroke,Naga Siren,Rubick,Beastmaster,Shadow Demon,Mirana,Underlord,Leshrac,Lifestealer
246,Death Prophet,Oracle,Rubick,Centaur Warrunner,Terrorblade,Grimstroke,Ember Spirit,Pangolier,Troll Warlord,Tinker
247,Treant Protector,Sniper,Ember Spirit,Riki,Clockwerk,Void Spirit,Lich,Pangolier,Morphling,Bounty Hunter
248,Pangolier,Rubick,Dragon Knight,Necrophos,Vengeful Spirit,Ember Spirit,Lich,Riki,Mars,Sniper
249,Ancient Apparition,Lycan,Nyx Assassin,Necrophos,Luna,Ember Spirit,Grimstroke,Tidehunter,Rubick,Naga Siren
250,Undying,Ember Spirit,Phantom Lancer,Axe,Skywrath Mage,Dazzle,Pangolier,Morphling,Lina,Dragon Knight
251,Pugna,Lich,Lycan,Beastmaster,Huskar,Mars,Oracle,Disruptor,Kunkka,Tidehunter
252,Enchantress,Morphling,Grimstroke,Ursa,Pangolier,Shadow Demon,Ember Spirit,Doom,Vengeful Spirit,Templar Assassin
253,Beastmaster,Lycan,Enigma,Nyx Assassin,Rubick,Enchantress,Queen of Pain,Earthshaker,Batrider,Naga Siren
254,Nature's Prophet,Enigma,Earth Spirit,Rubick,Queen of Pain,Grimstroke,Earthshaker,Mirana,Batrider,Broodmother
255,Nature's Prophet,Earth Spirit,Nyx Assassin,Drow Ranger,Jakiro,Enchantress,Treant Protector,Weaver,Bloodseeker,Templar Assassin
256,Lone Druid,Batrider,Treant Protector,Chen,Clinkz,Earth Spirit,Bane,Venomancer,Lifestealer,Kunkka
257,Queen of Pain,Earthshaker,Keeper of the Light,Tiny,Riki,Io,Rubick,Luna,Vengeful Spirit,Kunkka
258,Mirana,Sand King,Vengeful Spirit,Luna,Huskar,Enchantress,Earth Spirit,Grimstroke,Lycan,Kunkka
259,Io,Gyrocopter,Nyx Assassin,Tiny,Axe,Dragon Knight,Phoenix,Elder Titan,Morphling,Beastmaster
260,Bane,Nature's Prophet,Phoenix,Legion Commander,Faceless Void,Shadow Demon,Pangolier,Jakiro,Troll Warlord,Spectre
261,Rubick,Ember Spirit,Nature's Prophet,Bane,Arc Warden,Oracle,Queen of Pain,Nyx Assassin,Necrophos,Wraith King
262,Nature's Prophet,Rubick,Sand King,Naga Siren,Void Spirit,Earthshaker,Lycan,Witch Doctor,Timbersaw,Leshrac
263,Queen of Pain,Bane,Monkey King,Enigma,Void Spirit,Earthshaker,Oracle,Nature's Prophet,Troll Warlord,Batrider
264,Mirana,Abaddon,Leshrac,Centaur Warrunner,Clinkz,Phoenix,Shadow Demon,Mars,Lycan,Shadow Fiend
265,Earthshaker,Enchantress,Luna,Abaddon,Invoker,Ember Spirit,Clockwerk,Phoenix,Shadow Demon,Morphling
266,Oracle,Pangolier,Weaver,Slark,Kunkka,Batrider,Grimstroke,Nyx Assassin,Faceless Void,Tiny
267,Enchantress,Void Spirit,Vengeful Spirit,Slark,Beastmaster,Oracle,Troll Warlord,Witch Doctor,Doom,Broodmother
268,Ember Spirit,Winter Wyvern,Witch Doctor,Broodmother,Brewmaster,Chen,Luna,Rubick,Invoker,Magnus
269,Weaver,Rubick,Queen of Pain,Undying,Morphling,Shadow Demon,Dragon Knight,Jakiro,Faceless Void,Bloodseeker
270,Earthshaker,Mirana,Leshrac,Naga Siren,Disruptor,Clockwerk,Phoenix,Queen of Pain,Rubick,Lifestealer
271,Ember Spirit,Phoenix,Undying,Axe,Phantom Assassin,Earthshaker,Enchantress,Juggernaut,Magnus,Pugna
272,Oracle,Void Spirit,Treant Protector,Pangolier,Weaver,Earthshaker,Enchantress,Luna,Enigma,Bloodseeker
273,Oracle,Pangolier,Weaver,Death Prophet,Slark,Earthshaker,Enchantress,Void Spirit,Dragon Knight,Luna
274,Phoenix,Axe,Pugna,Dragon Knight,Storm Spirit,Shadow Demon,Leshrac,Lycan,Oracle,Monkey King
275,Pangolier,Dark Willow,Pugna,Morphling,Vengeful Spirit,Leshrac,Shadow Demon,Oracle,Faceless Void,Beastmaster
276,Ember Spirit,Keeper of the Light,Mirana,Centaur Warrunner,Vengeful Spirit,Axe,Phoenix,Grimstroke,Juggernaut,Necrophos
277,Keeper of the Light,Earth Spirit,Necrophos,Ursa,Templar Assassin,Ember Spirit,Grimstroke,Weaver,Invoker,Bloodseeker
278,Earthshaker,Enchantress,Skywrath Mage,Abaddon,Storm Spirit,Ember Spirit,Grimstroke,Earth Spirit,Batrider,Templar Assassin
279,Phoenix,Mars,Ancient Apparition,Faceless Void,Invoker,Shadow Demon,Void Spirit,Morphling,Pangolier,Centaur Warrunner
280,Beastmaster,Enigma,Dragon Knight,Oracle,Necrophos,Shadow Demon,Ember Spirit,Grimstroke,Dark Seer,Legion Commander
281,Pangolier,Shadow Demon,Vengeful Spirit,Drow Ranger,Dragon Knight,Gyrocopter,Keeper of the Light,Earthshaker,Nature's Prophet,Timbersaw
282,Beastmaster,Pugna,Void Spirit,Grimstroke,Slardar,Techies,Axe,Nature's Prophet,Ember Spirit,Sniper
283,Nature's Prophet,Earth Spirit,Disruptor,Pugna,Terrorblade,Rubick,Treant Protector,Monkey King,Necrophos,Ember Spirit
284,Nature's Prophet,Batrider,Crystal Maiden,Clockwerk,Riki,Treant Protector,Monkey King,Weaver,Earth Spirit,Luna
285,Winter Wyvern,Beastmaster,Phoenix,Spectre,Morphling,Nature's Prophet,Crystal Maiden,Clinkz,Bristleback,Necrophos
286,Jakiro,Enigma,Sand King,Terrorblade,Meepo,Tusk,Queen of Pain,Warlock,Spectre,Earthshaker
287,Treant Protector,Disruptor,Pangolier,Clinkz,Phantom Lancer,Witch Doctor,Juggernaut,Leshrac,Jakiro,Bounty Hunter
288,Jakiro,Weaver,Centaur Warrunner,Oracle,Morphling,Keeper of the Light,Ember Spirit,Monkey King,Luna,Enigma
289,Keeper of the Light,Ursa,Mirana,Mars,Invoker,Tusk,Witch Doctor,Weaver,Batrider,Ember Spirit
290,Earthshaker,Pugna,Undying,Morphling,Necrophos,Tusk,Clockwerk,Visage,Troll Warlord,Kunkka
291,Silencer,Wraith King,Techies,Medusa,Chaos Knight,Crystal Maiden,Snapfire,Winter Wyvern,Nature's Prophet,Ursa
292,Phoenix,Dragon Knight,Grimstroke,Phantom Lancer,Axe,Queen of Pain,Tusk,Chen,Morphling,Centaur Warrunner
293,Beastmaster,Queen of Pain,Ember Spirit,Ancient Apparition,Luna,Phoenix,Chen,Kunkka,Anti-Mage,Tidehunter
294,Treant Protector,Snapfire,Nyx Assassin,Storm Spirit,Spectre,Phoenix,Mars,Ember Spirit,Bane,Alchemist
295,Phoenix,Nature's Prophet,Pangolier,Visage,Dragon Knight,Snapfire,Queen of Pain,Chen,Clockwerk,Spectre
296,Witch Doctor,Ursa,Kunkka,Templar Assassin,Winter Wyvern,Queen of Pain,Pangolier,Nature's Prophet,Disruptor,Venomancer
297,Nature's Prophet,Queen of Pain,Clockwerk,Dazzle,Snapfire,Enchantress,Beastmaster,Phoenix,Anti-Mage,Invoker
298,Ursa,Queen of Pain,Snapfire,Underlord,Ogre Magi,Batrider,Witch Doctor,Enchantress,Riki,Templar Assassin
299,Ursa,Oracle,Bounty Hunter,Storm Spirit,Ember Spirit,Batrider,Witch Doctor,Beastmaster,Naga Siren,Silencer
300,Tusk,Phoenix,Pugna,Faceless Void,Void Spirit,Witch Doctor,Ursa,Mirana,Centaur Warrunner,Invoker
301,Beastmaster,Venomancer,Pangolier,Spectre,Grimstroke,Witch Doctor,Ursa,Tusk,Nature's Prophet,Tidehunter
302,Beastmaster,Queen of Pain,Grimstroke,Juggernaut,Tusk,Witch Doctor,Ursa,Nature's Prophet,Phoenix,Doom
303,Nature's Prophet,Winter Wyvern,Earth Spirit,Vengeful Spirit,Kunkka,Witch Doctor,Beastmaster,Mirana,Ursa,Necrophos
304,Beastmaster,Nature's Prophet,Rubick,Tiny,Grimstroke,Witch Doctor,Ember Spirit,Tusk,Ursa,Kunkka
305,Earthshaker,Vengeful Spirit,Dragon Knight,Medusa,Puck,Queen of Pain,Treant Protector,Rubick,Void Spirit,Spectre
306,Ember Spirit,Phantom Lancer,Bane,Dazzle,Dragon Knight,Earthshaker,Morphling,Enigma,Timbersaw,Necrophos
307,Nature's Prophet,Queen of Pain,Tusk,Enchantress,Medusa,Beastmaster,Winter Wyvern,Bounty Hunter,Dragon Knight,Anti-Mage
308,Ember Spirit,Ancient Apparition,Skywrath Mage,Templar Assassin,Omniknight,Tusk,Dazzle,Weaver,Shadow Fiend,Lone Druid
309,Grimstroke,Beastmaster,Enigma,Monkey King,Lone Druid,Ember Spirit,Enchantress,Rubick,Phantom Assassin,Dazzle
310,Earthshaker,Ancient Apparition,Dazzle,Slark,Nature's Prophet,Vengeful Spirit,Medusa,Mars,Phoenix,Kunkka
311,Beastmaster,Witch Doctor,Enigma,Weaver,Dazzle,Ember Spirit,Batrider,Winter Wyvern,Medusa,Pangolier
312,Lich,Queen of Pain,Kunkka,Riki,Axe,Earthshaker,Bane,Dragon Knight,Morphling,Bounty Hunter
313,Rubick,Chen,Legion Commander,Terrorblade,Storm Spirit,Enigma,Pangolier,Vengeful Spirit,Medusa,Void Spirit
314,Clockwerk,Enchantress,Legion Commander,Troll Warlord,Templar Assassin,Grimstroke,Beastmaster,Mirana,Riki,Death Prophet
315,Earthshaker,Weaver,Queen of Pain,Slark,Doom,Phoenix,Brewmaster,Rubick,Templar Assassin,Riki
316,Spirit Breaker,Zeus,Warlock,Spectre,Beastmaster,Nature's Prophet,Clockwerk,Phoenix,Lycan,Void Spirit
317,Batrider,Tusk,Void Spirit,Spectre,Pangolier,Nyx Assassin,Queen of Pain,Weaver,Enigma,Beastmaster
318,Vengeful Spirit,Nature's Prophet,Nyx Assassin,Phantom Lancer,Outworld Devourer,Earthshaker,Batrider,Warlock,Spectre,Legion Commander
319,Pangolier,Pugna,Oracle,Troll Warlord,Tiny,Earthshaker,Bane,Centaur Warrunner,Morphling,Mars
320,Beastmaster,Vengeful Spirit,Sand King,Shadow Fiend,Riki,Ember Spirit,Lich,Earthshaker,Spectre,Dragon Knight
321,Ember Spirit,Nyx Assassin,Lich,Phantom Lancer,Dark Seer,Snapfire,Void Spirit,Shadow Demon,Terrorblade,Kunkka
322,Ember Spirit,Pugna,Lich,Centaur Warrunner,Templar Assassin,Snapfire,Void Spirit,Clockwerk,Disruptor,Huskar
323,Phoenix,Mars,Snapfire,Faceless Void,Dragon Knight,Tusk,Riki,Oracle,Centaur Warrunner,Storm Spirit
324,Shadow Demon,Spirit Breaker,Troll Warlord,Enigma,Outworld Devourer,Tusk,Void Spirit,Disruptor,Timbersaw,Spectre
325,Shadow Demon,Mars,Phoenix,Outworld Devourer,Monkey King,Oracle,Troll Warlord,Tiny,Timbersaw,Storm Spirit
326,Phoenix,Void Spirit,Pangolier,Phantom Assassin,Shadow Demon,Oracle,Troll Warlord,Death Prophet,Tiny,Timbersaw
327,Snapfire,Phantom Lancer,Clockwerk,Puck,Shadow Fiend,Pugna,Beastmaster,Elder Titan,Storm Spirit,Phantom Assassin
328,Beastmaster,Pugna,Silencer,Morphling,Dragon Knight,Ember Spirit,Oracle,Tiny,Nature's Prophet,Phantom Lancer
329,Snapfire,Earth Spirit,Sand King,Wraith King,Slark,Ember Spirit,Oracle,Clockwerk,Batrider,Alchemist
330,Mars,Disruptor,Oracle,Gyrocopter,Alchemist,Phoenix,Void Spirit,Troll Warlord,Centaur Warrunner,Shadow Demon
331,Void Spirit,Oracle,Terrorblade,Tiny,Pugna,Tusk,Riki,Phoenix,Outworld Devourer,Omniknight
332,Troll Warlord,Oracle,Death Prophet,Tusk,Kunkka,Phoenix,Mars,Shadow Demon,Phantom Assassin,Queen of Pain
333,Ogre Magi,Luna,Beastmaster,Mirana,Void Spirit,Phoenix,Clockwerk,Clinkz,Kunkka,Dark Seer
334,Phoenix,Beastmaster,Disruptor,Lycan,Queen of Pain,Mars,Mirana,Ursa,Jakiro,Puck
335,Phoenix,Treant Protector,Spectre,Void Spirit,Death Prophet,Mars,Mirana,Bane,Tidehunter,Anti-Mage
336,Dragon Knight,Clinkz,Queen of Pain,Bane,Spectre,Enchantress,Rubick,Ursa,Puck,Tidehunter
337,Nature's Prophet,Clockwerk,Shadow Shaman,Clinkz,Underlord,Shadow Demon,Mirana,Beastmaster,Lycan,Storm Spirit
338,Dragon Knight,Phoenix,Oracle,Riki,Ember Spirit,Mars,Ancient Apparition,Tusk,Morphling,Void Spirit
339,Mars,Phoenix,Disruptor,Phantom Lancer,Death Prophet,Queen of Pain,Rubick,Juggernaut,Earthshaker,Storm Spirit
340,Nyx Assassin,Lich,Timbersaw,Phantom Lancer,Queen of Pain,Phoenix,Mars,Bane,Faceless Void,Storm Spirit
341,Legion Commander,Rubick,Queen of Pain,Disruptor,Naga Siren,Ember Spirit,Mirana,Lich,Monkey King,Beastmaster
342,Centaur Warrunner,Mirana,Lich,Spectre,Broodmother,Mars,Abaddon,Rubick,Ursa,Invoker
343,Death Prophet,Beastmaster,Winter Wyvern,Anti-Mage,Grimstroke,Vengeful Spirit,Rubick,Abaddon,Medusa,Clinkz
344,Keeper of the Light,Ember Spirit,Shadow Shaman,Ursa,Queen of Pain,Mars,Mirana,Lich,Outworld Devourer,Juggernaut
345,Grimstroke,Pangolier,Abaddon,Terrorblade,Invoker,Rubick,Centaur Warrunner,Bane,Ursa,Outworld Devourer
346,Lich,Phoenix,Ember Spirit,Terrorblade,Legion Commander,Dragon Knight,Ancient Apparition,Snapfire,Beastmaster,Morphling
347,Mars,Mirana,Oracle,Slark,Invoker,Grimstroke,Ember Spirit,Ursa,Timbersaw,Broodmother
348,Rubick,Centaur Warrunner,Crystal Maiden,Morphling,Void Spirit,Shadow Demon,Mars,Necrophos,Venomancer,Shadow Fiend
349,Weaver,Vengeful Spirit,Beastmaster,Grimstroke,Medusa,Oracle,Dragon Knight,Rubick,Phantom Lancer,Void Spirit
350,Grimstroke,Ember Spirit,Earthshaker,Visage,Dragon Knight,Dazzle,Nyx Assassin,Bane,Phantom Lancer,Kunkka
351,Keeper of the Light,Ember Spirit,Skywrath Mage,Legion Commander,Terrorblade,Void Spirit,Mirana,Oracle,Lifestealer,Templar Assassin
352,Centaur Warrunner,Phoenix,Treant Protector,Void Spirit,Morphling,Dragon Knight,Keeper of the Light,Bristleback,Shadow Shaman,Kunkka
353,Keeper of the Light,Dragon Knight,Rubick,Riki,Beastmaster,Grimstroke,Ember Spirit,Mirana,Mars,Terrorblade
354,Shadow Demon,Mars,Puck,Ancient Apparition,Faceless Void,Void Spirit,Silencer,Shadow Shaman,Morphling,Beastmaster
355,Ancient Apparition,Dragon Knight,Clockwerk,Templar Assassin,Bristleback,Disruptor,Centaur Warrunner,Oracle,Ember Spirit,Slark
356,Rubick,Venomancer,Chen,Anti-Mage,Dragon Knight,Lich,Phantom Lancer,Earth Spirit,Legion Commander,Lina
357,Mars,Phoenix,Oracle,Kunkka,Terrorblade,Lich,Rubick,Venomancer,Anti-Mage,Queen of Pain
358,Grimstroke,Pangolier,Ember Spirit,Dazzle,Kunkka,Mars,Rubick,Bane,Gyrocopter,Lycan
359,Pangolier,Oracle,Tusk,Terrorblade,Invoker,Grimstroke,Centaur Warrunner,Dragon Knight,Mirana,Morphling
360,Enchantress,Death Prophet,Earth Spirit,Nature's Prophet,Luna,Clockwerk,Mars,Snapfire,Invoker,Medusa
361,Nature's Prophet,Void Spirit,Mars,Morphling,Mirana,Phoenix,Treant Protector,Templar Assassin,Pangolier,Anti-Mage
362,Nature's Prophet,Void Spirit,Oracle,Lycan,Venomancer,Earthshaker,Batrider,Chen,Templar Assassin,Anti-Mage
363,Ember Spirit,Winter Wyvern,Rubick,Ursa,Nature's Prophet,Vengeful Spirit,Medusa,Nyx Assassin,Puck,Batrider
364,Vengeful Spirit,Queen of Pain,Abaddon,Batrider,Phantom Assassin,Mars,Shadow Demon,Mirana,Terrorblade,Legion Commander
365,Mars,Witch Doctor,Lich,Razor,Lycan,Io,Gyrocopter,Rubick,Clockwerk,Queen of Pain
366,Mirana,Dragon Knight,Lich,Legion Commander,Outworld Devourer,Centaur Warrunner,Rubick,Abaddon,Morphling,Ember Spirit
367,Death Prophet,Bane,Skywrath Mage,Beastmaster,Terrorblade,Mars,Mirana,Ancient Apparition,Dragon Knight,Naga Siren
368,Dragon Knight,Ancient Apparition,Enchantress,Phantom Lancer,Void Spirit,Rubick,Beastmaster,Phoenix,Faceless Void,Ember Spirit
369,Dragon Knight,Abaddon,Mirana,Morphling,Kunkka,Mars,Disruptor,Vengeful Spirit,Medusa,Venomancer
370,Grimstroke,Void Spirit,Earthshaker,Enigma,Wraith King,Ember Spirit,Keeper of the Light,Beastmaster,Rubick,Medusa
371,Mars,Ancient Apparition,Mirana,Terrorblade,Razor,Dragon Knight,Winter Wyvern,Rubick,Ember Spirit,Zeus
372,Mars,Shadow Shaman,Grimstroke,Void Spirit,Terrorblade,Ember Spirit,Lich,Clockwerk,Venomancer,Templar Assassin
373,Pangolier,Oracle,Mars,Wraith King,Shadow Fiend,Ancient Apparition,Puck,Nyx Assassin,Anti-Mage,Storm Spirit
374,Mars,Bane,Phoenix,Luna,Shadow Fiend,Tusk,Nature's Prophet,Dragon Knight,Brewmaster,Templar Assassin
375,Techies,Axe,Bane,Juggernaut,Templar Assassin,Phoenix,Lifestealer,Clockwerk,Death Prophet,Magnus
376,Enchantress,Bounty Hunter,Earth Spirit,Invoker,Venomancer,Phoenix,Bane,Clockwerk,Templar Assassin,Ursa
377,Queen of Pain,Oracle,Dark Willow,Troll Warlord,Batrider,Bane,Ember Spirit,Jakiro,Pangolier,Slark
378,Shadow Demon,Mars,Jakiro,Slark,Abaddon,Queen of Pain,Bane,Dark Willow,Beastmaster,Phantom Lancer
379,Ember Spirit,Keeper of the Light,Clockwerk,Legion Commander,Medusa,Queen of Pain,Bane,Grimstroke,Lifestealer,Viper
380,Axe,Techies,Lich,Troll Warlord,Sniper,Rubick,Jakiro,Lifestealer,Pangolier,Death Prophet
381,Dragon Knight,Grimstroke,Chen,Slark,Templar Assassin,Rubick,Jakiro,Batrider,Spectre,Kunkka
382,Phoenix,Mars,Oracle,Luna,Dragon Knight,Ember Spirit,Keeper of the Light,Mirana,Slardar,Templar Assassin
383,Dragon Knight,Grimstroke,Earthshaker,Riki,Enigma,Queen of Pain,Shadow Demon,Undying,Spectre,Kunkka
384,Beastmaster,Enchantress,Witch Doctor,Faceless Void,Puck,Rubick,Pangolier,Jakiro,Phantom Lancer,Storm Spirit
385,Queen of Pain,Luna,Earth Spirit,Timbersaw,Witch Doctor,Ember Spirit,Rubick,Bane,Beastmaster,Morphling
386,Nature's Prophet,Enchantress,Earthshaker,Spectre,Puck,Rubick,Pangolier,Undying,Phantom Lancer,Storm Spirit
387,Rubick,Nature's Prophet,Ogre Magi,Slark,Centaur Warrunner,Queen of Pain,Shadow Demon,Undying,Dragon Knight,Phantom Lancer
388,Enchantress,Beastmaster,Earthshaker,Spectre,Shadow Fiend,Ember Spirit,Rubick,Bane,Luna,Brewmaster
389,Earthshaker,Vengeful Spirit,Puck,Troll Warlord,Beastmaster,Queen of Pain,Phoenix,Nyx Assassin,Kunkka,Slark
390,Earthshaker,Dragon Knight,Vengeful Spirit,Luna,Beastmaster,Phoenix,Clockwerk,Mars,Slark,Necrophos
391,Phoenix,Nature's Prophet,Bane,Centaur Warrunner,Phantom Lancer,Queen of Pain,Ogre Magi,Earthshaker,Beastmaster,Lifestealer
392,Grimstroke,Pangolier,Jakiro,Luna,Shadow Fiend,Dragon Knight,Bane,Earthshaker,Troll Warlord,Void Spirit
393,Vengeful Spirit,Abaddon,Bounty Hunter,Enchantress,Meepo,Phoenix,Mars,Clockwerk,Storm Spirit,Weaver
394,Necrophos,Shadow Demon,Dragon Knight,Enchantress,Arc Warden,Ember Spirit,Phoenix,Ancient Apparition,Mars,Weaver
395,Grimstroke,Bane,Beastmaster,Phantom Lancer,Lina,Pangolier,Oracle,Chen,Leshrac,Monkey King
396,Phoenix,Mars,Nature's Prophet,Tusk,Faceless Void,Batrider,Lifestealer,Earthshaker,Queen of Pain,Ogre Magi
397,Phoenix,Queen of Pain,Nyx Assassin,Beastmaster,Alchemist,Weaver,Dragon Knight,Grimstroke,Chen,Nature's Prophet
398,Rubick,Oracle,Timbersaw,Phantom Lancer,Kunkka,Phoenix,Queen of Pain,Tusk,Morphling,Monkey King
399,Death Prophet,Ogre Magi,Disruptor,Riki,Templar Assassin,Rubick,Queen of Pain,Witch Doctor,Slardar,Phantom Assassin
400,Oracle,Nature's Prophet,Windranger,Tusk,Luna,Rubick,Death Prophet,Dragon Knight,Jakiro,Phantom Lancer
401,Shadow Demon,Dragon Knight,Grimstroke,Juggernaut,Brewmaster,Ember Spirit,Keeper of the Light,Clockwerk,Queen of Pain,Ursa
402,Earthshaker,Nature's Prophet,Bane,Morphling,Storm Spirit,Shadow Demon,Ember Spirit,Jakiro,Phantom Lancer,Mars
403,Pangolier,Disruptor,Riki,Witch Doctor,Tiny,Rubick,Grimstroke,Centaur Warrunner,Monkey King,Necrophos
404,Death Prophet,Abaddon,Crystal Maiden,Chaos Knight,Vengeful Spirit,Batrider,Oracle,Earthshaker,Troll Warlord,Zeus
405,Vengeful Spirit,Brewmaster,Gyrocopter,Visage,Slardar,Shadow Demon,Batrider,Ogre Magi,Lifestealer,Dragon Knight
406,Keeper of the Light,Earth Spirit,Legion Commander,Faceless Void,Shadow Fiend,Nyx Assassin,Batrider,Ogre Magi,Lifestealer,Tiny
407,Weaver,Bane,Abaddon,Luna,Templar Assassin,Batrider,Riki,Disruptor,Dragon Knight,Storm Spirit
408,Weaver,Disruptor,Tusk,Naga Siren,Razor,Clockwerk,Batrider,Shadow Shaman,Wraith King,Shadow Fiend
409,Grimstroke,Queen of Pain,Tusk,Beastmaster,Phantom Assassin,Weaver,Clockwerk,Disruptor,Riki,Tiny
410,Death Prophet,Grimstroke,Undying,Phantom Lancer,Lina,Pangolier,Enchantress,Witch Doctor,Leshrac,Phantom Assassin
411,Grimstroke,Dragon Knight,Shadow Demon,Luna,Bounty Hunter,Rubick,Pangolier,Undying,Morphling,Storm Spirit
412,Phoenix,Mars,Ogre Magi,Slark,Queen of Pain,Death Prophet,Oracle,Clockwerk,Juggernaut,Leshrac
